,CodigoDistribuidor,Mes,CodigoFecha,Ventas,Ventas_acumuladas,Ventas_last_1,Ventas_acumuladas_last_1,Ventas_last_2,Ventas_acumuladas_last_2,Ventas_last_3,Ventas_acumuladas_last_3,Ventas_last_4,Ventas_acumuladas_last_4,Ventas_last_5,Ventas_acumuladas_last_5,Ventas_last_6,Ventas_acumuladas_last_6,Ventas_last_7,Ventas_acumuladas_last_7,Day
7782,LAMERCED.01.237938,4,2020-04-14,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,43861.44,217038.19000000003,21657.19,173176.75000000003,19560.13,151519.56000000003,-1684.96,131959.43000000002,13280.1,133644.39,14
7783,LAMERCED.01.237938,4,2020-04-15,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,43861.44,217038.19000000003,21657.19,173176.75000000003,19560.13,151519.56000000003,-1684.96,131959.43000000002,15
7784,LAMERCED.01.237938,4,2020-04-16,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,43861.44,217038.19000000003,21657.19,173176.75000000003,19560.13,151519.56000000003,16
7785,LAMERCED.01.237938,4,2020-04-17,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,43861.44,217038.19000000003,21657.19,173176.75000000003,17
7786,LAMERCED.01.237938,4,2020-04-18,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,43861.44,217038.19000000003,18
7787,LAMERCED.01.237938,4,2020-04-20,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,12718.97,229757.16000000003,20
7788,LAMERCED.01.237938,4,2020-04-21,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,50832.2,280589.36000000004,21
7789,LAMERCED.01.237938,4,2020-04-23,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,27649.05,308238.41000000003,23
7790,LAMERCED.01.237938,4,2020-04-24,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,-58.92,308179.49000000005,24
7791,LAMERCED.01.237938,4,2020-04-25,19194.11,649377.13,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,68398.74,376578.23000000004,25
7792,LAMERCED.01.237938,4,2020-04-27,12070.21,661447.34,19194.11,649377.13,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,64482.87,441061.10000000003,27
7793,LAMERCED.01.237938,4,2020-04-28,43853.62,705300.96,12070.21,661447.34,19194.11,649377.13,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,20285.94,461347.04000000004,28
7794,LAMERCED.01.237938,4,2020-04-29,42539.94,747840.8999999999,43853.62,705300.96,12070.21,661447.34,19194.11,649377.13,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,68570.38,529917.42,29
7795,LAMERCED.01.237938,4,2020-04-30,20573.13,768414.0299999999,42539.94,747840.8999999999,43853.62,705300.96,12070.21,661447.34,19194.11,649377.13,15748.66,630183.02,54286.82,614434.36,30230.12,560147.54,30
7796,LAMERCED.01.237938,5,2020-05-02,23527.46,23527.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7797,LAMERCED.01.237938,5,2020-05-04,30869.47,54396.93,23527.46,23527.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7798,LAMERCED.01.237938,5,2020-05-05,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
7799,LAMERCED.01.237938,5,2020-05-06,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
7800,LAMERCED.01.237938,5,2020-05-07,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,0.0,0.0,0.0,0.0,0.0,0.0,7
7801,LAMERCED.01.237938,5,2020-05-08,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,0.0,0.0,0.0,0.0,8
7802,LAMERCED.01.237938,5,2020-05-09,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,0.0,0.0,9
7803,LAMERCED.01.237938,5,2020-05-11,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,23527.46,23527.46,11
7804,LAMERCED.01.237938,5,2020-05-12,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,30869.47,54396.93,12
7805,LAMERCED.01.237938,5,2020-05-13,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,22082.68,76479.61,13
7806,LAMERCED.01.237938,5,2020-05-14,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,43113.21,119592.82,14
7807,LAMERCED.01.237938,5,2020-05-15,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,38479.47,158072.29,15
7808,LAMERCED.01.237938,5,2020-05-16,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18352.14,176424.43,16
7809,LAMERCED.01.237938,5,2020-05-18,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,16613.15,193037.58,18
7810,LAMERCED.01.237938,5,2020-05-19,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,4921.42,197959.0,19
7811,LAMERCED.01.237938,5,2020-05-20,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,58626.28,256585.28,20
7812,LAMERCED.01.237938,5,2020-05-21,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,79.59,256664.87,21
7813,LAMERCED.01.237938,5,2020-05-22,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,22997.45,279662.32,22
7814,LAMERCED.01.237938,5,2020-05-23,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,90251.78,369914.1,23
7815,LAMERCED.01.237938,5,2020-05-25,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,12309.1,382223.19999999995,25
7816,LAMERCED.01.237938,5,2020-05-26,16298.96,565240.2699999999,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,12546.48,394769.67999999993,26
7817,LAMERCED.01.237938,5,2020-05-27,32754.2,597994.4699999999,16298.96,565240.2699999999,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,34357.84,429127.5199999999,27
7818,LAMERCED.01.237938,5,2020-05-28,36390.43,634384.8999999999,32754.2,597994.4699999999,16298.96,565240.2699999999,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,18301.67,447429.1899999999,28
7819,LAMERCED.01.237938,5,2020-05-30,49219.62,683604.5199999999,36390.43,634384.8999999999,32754.2,597994.4699999999,16298.96,565240.2699999999,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,29649.58,477078.7699999999,30
7820,LAMERCED.01.237938,5,2020-05-31,726.84,684331.3599999999,49219.62,683604.5199999999,36390.43,634384.8999999999,32754.2,597994.4699999999,16298.96,565240.2699999999,46176.25,548941.3099999999,15857.53,502765.05999999994,9828.76,486907.5299999999,31
7821,LAMERCED.01.237938,6,2020-06-01,4723.65,4723.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7822,LAMERCED.01.237938,6,2020-06-02,39952.76,44676.41,4723.65,4723.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7823,LAMERCED.01.237938,6,2020-06-03,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7824,LAMERCED.01.237938,6,2020-06-04,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7825,LAMERCED.01.237938,6,2020-06-05,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,0.0,0.0,0.0,0.0,0.0,0.0,5
7826,LAMERCED.01.237938,6,2020-06-06,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,0.0,0.0,0.0,0.0,6
7827,LAMERCED.01.237938,6,2020-06-08,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,0.0,0.0,8
7828,LAMERCED.01.237938,6,2020-06-09,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,4723.65,4723.65,9
7829,LAMERCED.01.237938,6,2020-06-10,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,39952.76,44676.41,10
7830,LAMERCED.01.237938,6,2020-06-11,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,-614.75,44061.66,11
7831,LAMERCED.01.237938,6,2020-06-12,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,53355.08,97416.74,12
7832,LAMERCED.01.237938,6,2020-06-13,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,-1853.92,95562.82,13
7833,LAMERCED.01.237938,6,2020-06-15,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,34719.87,130282.69,15
7834,LAMERCED.01.237938,6,2020-06-16,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,-392.91,129889.78,16
7835,LAMERCED.01.237938,6,2020-06-17,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,61230.62,191120.4,17
7836,LAMERCED.01.237938,6,2020-06-18,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,-575.98,190544.41999999998,18
7837,LAMERCED.01.237938,6,2020-06-19,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,24265.17,214809.58999999997,19
7838,LAMERCED.01.237938,6,2020-06-20,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,16226.18,231035.76999999996,20
7839,LAMERCED.01.237938,6,2020-06-22,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,38961.85,269997.61999999994,22
7840,LAMERCED.01.237938,6,2020-06-23,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,33064.0,303061.61999999994,23
7841,LAMERCED.01.237938,6,2020-06-24,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,20495.14,323556.75999999995,24
7842,LAMERCED.01.237938,6,2020-06-25,26934.78,478900.5,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,5386.67,328943.42999999993,25
7843,LAMERCED.01.237938,6,2020-06-26,7229.45,486129.95,26934.78,478900.5,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,37477.44,366420.86999999994,26
7844,LAMERCED.01.237938,6,2020-06-27,14022.23,500152.18,7229.45,486129.95,26934.78,478900.5,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,17674.59,384095.45999999996,27
7845,LAMERCED.01.237938,6,2020-06-29,24976.44,525128.62,14022.23,500152.18,7229.45,486129.95,26934.78,478900.5,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,15560.13,399655.58999999997,29
7846,LAMERCED.01.237938,6,2020-06-30,14296.09,539424.71,24976.44,525128.62,14022.23,500152.18,7229.45,486129.95,26934.78,478900.5,18706.12,451965.72,33730.62,433259.6,-126.61,399528.98,30
7847,LAMERCED.01.237938,7,2020-07-01,19175.97,19175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7848,LAMERCED.01.237938,7,2020-07-02,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7849,LAMERCED.01.237938,7,2020-07-03,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7850,LAMERCED.01.237938,7,2020-07-04,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7851,LAMERCED.01.237938,7,2020-07-06,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,0.0,0.0,0.0,0.0,6
7852,LAMERCED.01.237938,7,2020-07-07,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,0.0,0.0,7
7853,LAMERCED.01.237938,7,2020-07-08,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,0.0,0.0,8
7854,LAMERCED.01.237938,7,2020-07-09,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,19175.97,19175.97,9
7855,LAMERCED.01.237938,7,2020-07-10,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,18315.27,37491.240000000005,10
7856,LAMERCED.01.237938,7,2020-07-11,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,40674.38,78165.62,11
7857,LAMERCED.01.237938,7,2020-07-12,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,9846.7,88012.31999999999,12
7858,LAMERCED.01.237938,7,2020-07-13,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,13417.82,101430.13999999998,13
7859,LAMERCED.01.237938,7,2020-07-14,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,14489.33,115919.46999999999,14
7860,LAMERCED.01.237938,7,2020-07-15,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,9997.33,125916.79999999999,15
7861,LAMERCED.01.237938,7,2020-07-16,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,-350.98,125565.81999999999,16
7862,LAMERCED.01.237938,7,2020-07-17,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,22208.05,147773.87,17
7863,LAMERCED.01.237938,7,2020-07-18,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,28938.76,176712.63,18
7864,LAMERCED.01.237938,7,2020-07-19,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,18671.22,195383.85,19
7865,LAMERCED.01.237938,7,2020-07-20,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,14511.78,209895.63,20
7866,LAMERCED.01.237938,7,2020-07-21,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,-2230.45,207665.18,21
7867,LAMERCED.01.237938,7,2020-07-22,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,11132.02,218797.19999999998,22
7868,LAMERCED.01.237938,7,2020-07-23,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,26898.97,245696.16999999998,23
7869,LAMERCED.01.237938,7,2020-07-24,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,29162.24,274858.41,24
7870,LAMERCED.01.237938,7,2020-07-25,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,10832.23,285690.63999999996,25
7871,LAMERCED.01.237938,7,2020-07-26,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,18800.47,304491.11,26
7872,LAMERCED.01.237938,7,2020-07-27,-367.93,460606.71,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,-279.12,304211.99,27
7873,LAMERCED.01.237938,7,2020-07-28,23314.82,483921.53,-367.93,460606.71,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,18413.31,322625.3,28
7874,LAMERCED.01.237938,7,2020-07-29,-97.51,483824.02,23314.82,483921.53,-367.93,460606.71,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,13949.84,336575.14,29
7875,LAMERCED.01.237938,7,2020-07-30,35666.95,519490.97000000003,-97.51,483824.02,23314.82,483921.53,-367.93,460606.71,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,29886.41,366461.55,30
7876,LAMERCED.01.237938,7,2020-07-31,38518.46,558009.43,35666.95,519490.97000000003,-97.51,483824.02,23314.82,483921.53,-367.93,460606.71,21693.44,460974.64,29547.83,439281.2,43271.82,409733.37,31
7877,LAMERCED.01.237938,8,2020-08-01,-1198.72,-1198.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7878,LAMERCED.01.237938,8,2020-08-02,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7879,LAMERCED.01.237938,8,2020-08-03,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7880,LAMERCED.01.237938,8,2020-08-04,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7881,LAMERCED.01.237938,8,2020-08-05,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,0.0,0.0,0.0,0.0,5
7882,LAMERCED.01.237938,8,2020-08-06,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,0.0,0.0,6
7883,LAMERCED.01.237938,8,2020-08-07,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,0.0,0.0,7
7884,LAMERCED.01.237938,8,2020-08-08,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,-1198.72,-1198.72,8
7885,LAMERCED.01.237938,8,2020-08-09,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,12571.95,11373.230000000001,9
7886,LAMERCED.01.237938,8,2020-08-10,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,-87.81,11285.420000000002,10
7887,LAMERCED.01.237938,8,2020-08-11,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,14139.57,25424.99,11
7888,LAMERCED.01.237938,8,2020-08-12,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,22170.39,47595.380000000005,12
7889,LAMERCED.01.237938,8,2020-08-13,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,12693.44,60288.82000000001,13
7890,LAMERCED.01.237938,8,2020-08-14,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,70291.44,130580.26000000001,14
7891,LAMERCED.01.237938,8,2020-08-15,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,-1574.73,129005.53000000001,15
7892,LAMERCED.01.237938,8,2020-08-17,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,11831.28,140836.81000000003,17
7893,LAMERCED.01.237938,8,2020-08-18,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,-298.47,140538.34000000003,18
7894,LAMERCED.01.237938,8,2020-08-19,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,16717.06,157255.40000000002,19
7895,LAMERCED.01.237938,8,2020-08-20,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,49132.12,206387.52000000002,20
7896,LAMERCED.01.237938,8,2020-08-21,28275.86,397302.60000000003,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,9794.15,216181.67,21
7897,LAMERCED.01.237938,8,2020-08-22,14668.44,411971.04000000004,28275.86,397302.60000000003,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,45576.35,261758.02000000002,22
7898,LAMERCED.01.237938,8,2020-08-24,15433.81,427404.85000000003,14668.44,411971.04000000004,28275.86,397302.60000000003,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,18563.13,280321.15,24
7899,LAMERCED.01.237938,8,2020-08-25,16517.41,443922.26,15433.81,427404.85000000003,14668.44,411971.04000000004,28275.86,397302.60000000003,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,13608.7,293929.85000000003,25
7900,LAMERCED.01.237938,8,2020-08-26,-307.43,443614.83,16517.41,443922.26,15433.81,427404.85000000003,14668.44,411971.04000000004,28275.86,397302.60000000003,37591.54,369026.74000000005,37939.71,331435.20000000007,-434.36,293495.49000000005,26
