,CodigoDistribuidor,Mes,CodigoFecha,Ventas,Ventas_acumuladas,Ventas_last_1,Ventas_acumuladas_last_1,Ventas_last_2,Ventas_acumuladas_last_2,Ventas_last_3,Ventas_acumuladas_last_3,Ventas_last_4,Ventas_acumuladas_last_4,Ventas_last_5,Ventas_acumuladas_last_5,Ventas_last_6,Ventas_acumuladas_last_6,Ventas_last_7,Ventas_acumuladas_last_7,Day,prediccion
2459,HUACHO.01.121314,3,2021-03-15,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,42262.18,360777.52999999997,43891.1,318515.35,34593.39,274624.25,27963.75,240030.86000000002,31159.73,212067.11000000002,15,493737.6523411375
2460,HUACHO.01.121314,3,2021-03-16,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,42262.18,360777.52999999997,43891.1,318515.35,34593.39,274624.25,27963.75,240030.86000000002,16,538134.6532291516
2461,HUACHO.01.121314,3,2021-03-17,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,42262.18,360777.52999999997,43891.1,318515.35,34593.39,274624.25,17,562028.5061066796
2462,HUACHO.01.121314,3,2021-03-18,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,42262.18,360777.52999999997,43891.1,318515.35,18,571839.2812121978
2463,HUACHO.01.121314,3,2021-03-19,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,42262.18,360777.52999999997,19,617176.1605537012
2464,HUACHO.01.121314,3,2021-03-20,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,39226.51,400004.04,20,631136.1018991808
2465,HUACHO.01.121314,3,2021-03-22,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,64111.51,464115.55,22,716499.2007682004
2466,HUACHO.01.121314,3,2021-03-23,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,45212.18,509327.73,23,789342.440205618
2467,HUACHO.01.121314,3,2021-03-24,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,27057.39,536385.12,24,856060.8331605827
2468,HUACHO.01.121314,3,2021-03-25,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,12885.79,549270.91,25,927484.2425181016
2469,HUACHO.01.121314,3,2021-03-26,70632.91,1049515.23,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,44915.9,594186.81,26,1011467.598880012
2470,HUACHO.01.121314,3,2021-03-27,70284.52,1119799.75,70632.91,1049515.23,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,14502.89,608689.7000000001,27,1085255.363162995
2471,HUACHO.01.121314,3,2021-03-29,128605.17,1248404.92,70284.52,1119799.75,70632.91,1049515.23,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,76097.09,684786.79,29,1157776.763369053
2472,HUACHO.01.121314,3,2021-03-30,134345.58,1382750.5,128605.17,1248404.92,70284.52,1119799.75,70632.91,1049515.23,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,70965.76,755752.55,30,1299984.5251550942
2473,HUACHO.01.121314,3,2021-03-31,68984.59,1451735.09,134345.58,1382750.5,128605.17,1248404.92,70284.52,1119799.75,70632.91,1049515.23,84908.57,978882.3200000001,68171.11,893973.75,70050.09,825802.64,31,1439101.5534317638
2474,HUACHO.01.121314,4,2021-04-05,68324.92,68324.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15239.254236110455
2475,HUACHO.01.121314,4,2021-04-06,54143.81,122468.73,68324.92,68324.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,95932.16205436278
2476,HUACHO.01.121314,4,2021-04-07,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,152098.05033734854
2477,HUACHO.01.121314,4,2021-04-08,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,190497.01572549477
2478,HUACHO.01.121314,4,2021-04-09,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,0.0,0.0,0.0,0.0,0.0,0.0,9,253217.36273973176
2479,HUACHO.01.121314,4,2021-04-10,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,0.0,0.0,0.0,0.0,10,416262.0940463604
2480,HUACHO.01.121314,4,2021-04-12,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,0.0,0.0,12,556512.2086765596
2481,HUACHO.01.121314,4,2021-04-13,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,68324.92,68324.92,13,692293.4626946354
2482,HUACHO.01.121314,4,2021-04-14,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,54143.81,122468.73,14,724011.4747368428
2483,HUACHO.01.121314,4,2021-04-15,48690.92,880677.45,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,41625.75,164094.47999999998,15,873654.3280558069
2484,HUACHO.01.121314,4,2021-04-16,103801.21,984478.6599999999,48690.92,880677.45,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,61001.57,225096.05,16,918825.5793500883
2485,HUACHO.01.121314,4,2021-04-17,51299.84,1035778.4999999999,103801.21,984478.6599999999,48690.92,880677.45,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,153160.68,378256.73,17,1030957.1028275099
2486,HUACHO.01.121314,4,2021-04-18,31.69,1035810.1899999998,51299.84,1035778.4999999999,103801.21,984478.6599999999,48690.92,880677.45,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,130149.48,508406.20999999996,18,1077395.211514953
2487,HUACHO.01.121314,4,2021-04-19,41805.27,1077615.4599999997,31.69,1035810.1899999998,51299.84,1035778.4999999999,103801.21,984478.6599999999,48690.92,880677.45,143592.47,831986.5299999999,49441.17,688394.0599999999,130546.68,638952.8899999999,19,1057691.991008755
2488,HUANCAYO.01.132063,1,2021-01-02,83.2732,83.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11507.780920128154
2489,HUANCAYO.01.132063,1,2021-01-04,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11363.487291147645
2490,HUANCAYO.01.132063,1,2021-01-05,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27873.212017904207
2491,HUANCAYO.01.132063,1,2021-01-06,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,59336.330808048995
2492,HUANCAYO.01.132063,1,2021-01-07,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,0.0,0.0,0.0,0.0,7,69975.38708936793
2493,HUANCAYO.01.132063,1,2021-01-08,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,0.0,0.0,8,98474.35731469987
2494,HUANCAYO.01.132063,1,2021-01-09,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,0.0,0.0,9,105719.3574039666
2495,HUANCAYO.01.132063,1,2021-01-11,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,83.2732,83.2732,11,126667.44481523632
2496,HUANCAYO.01.132063,1,2021-01-12,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13893.0753,13976.3485,12,149527.9217501162
2497,HUANCAYO.01.132063,1,2021-01-13,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,26994.7474,40971.0959,13,180921.53914216813
2498,HUANCAYO.01.132063,1,2021-01-14,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,11238.5681,52209.664000000004,14,209563.26016146058
2499,HUANCAYO.01.132063,1,2021-01-15,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,29197.5888,81407.2528,15,221132.2222498653
2500,HUANCAYO.01.132063,1,2021-01-16,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,10214.2813,91621.5341,16,236881.9498158572
2501,HUANCAYO.01.132063,1,2021-01-18,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,20063.2778,111684.8119,18,245643.89086925556
2502,HUANCAYO.01.132063,1,2021-01-19,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,19342.7478,131027.5597,19,251821.86452843007
2503,HUANCAYO.01.132063,1,2021-01-20,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,29661.6964,160689.2561,20,272484.68875763693
2504,HUANCAYO.01.132063,1,2021-01-21,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,28032.4262,188721.6823,21,285276.68730143376
2505,HUANCAYO.01.132063,1,2021-01-22,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,15357.1271,204078.8094,22,305399.87014070083
2506,HUANCAYO.01.132063,1,2021-01-23,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,15420.6101,219499.4195,23,316179.08077020035
2507,HUANCAYO.01.132063,1,2021-01-25,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,11029.0375,230528.457,25,333927.8839195227
2508,HUANCAYO.01.132063,1,2021-01-26,15623.63,346764.6309,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,7899.5916,238428.04859999998,26,345535.2030352081
2509,HUANCAYO.01.132063,1,2021-01-27,15379.574,362144.2049,15623.63,346764.6309,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,18288.325,256716.3736,27,362705.8730015608
2510,HUANCAYO.01.132063,1,2021-01-28,33642.6521,395786.857,15379.574,362144.2049,15623.63,346764.6309,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,15168.4582,271884.8318,28,378307.39220345195
2511,HUANCAYO.01.132063,1,2021-01-29,39826.1854,435613.04240000003,33642.6521,395786.857,15379.574,362144.2049,15623.63,346764.6309,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,18599.4011,290484.2329,29,414985.5729677703
2512,HUANCAYO.01.132063,1,2021-01-30,13545.8079,449158.85030000005,39826.1854,435613.04240000003,33642.6521,395786.857,15379.574,362144.2049,15623.63,346764.6309,11162.334,331141.0009,19040.2952,319978.6669,10454.1388,300938.3717,30,462432.27192260185
2513,HUANCAYO.01.132063,2,2021-02-01,31216.7427,31216.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8815.801337099463
2514,HUANCAYO.01.132063,2,2021-02-02,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45917.30949273202
2515,HUANCAYO.01.132063,2,2021-02-03,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,95954.28042335776
2516,HUANCAYO.01.132063,2,2021-02-04,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,117444.64700058567
2517,HUANCAYO.01.132063,2,2021-02-05,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,0.0,0.0,0.0,0.0,5,120398.75574368404
2518,HUANCAYO.01.132063,2,2021-02-06,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,0.0,0.0,6,144812.4664856868
2519,HUANCAYO.01.132063,2,2021-02-08,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,0.0,0.0,8,148978.0209020853
2520,HUANCAYO.01.132063,2,2021-02-09,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,31216.7427,31216.7427,9,158712.43190307167
2521,HUANCAYO.01.132063,2,2021-02-10,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,45728.7203,76945.463,10,168048.33415671246
2522,HUANCAYO.01.132063,2,2021-02-11,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,23687.5575,100633.0205,11,181541.22785171526
2523,HUANCAYO.01.132063,2,2021-02-12,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,6136.4192,106769.4397,12,186934.41240240983
2524,HUANCAYO.01.132063,2,2021-02-13,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,23504.0827,130273.5224,13,197205.68528988323
2525,HUANCAYO.01.132063,2,2021-02-15,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,7225.1505,137498.6729,15,196667.3848374897
2526,HUANCAYO.01.132063,2,2021-02-16,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,6232.5224,143731.1953,16,209550.76297253143
2527,HUANCAYO.01.132063,2,2021-02-17,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,10908.9107,154640.106,17,232764.63669209983
2528,HUANCAYO.01.132063,2,2021-02-18,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,14387.4729,169027.5789,18,253694.96077711534
2529,HUANCAYO.01.132063,2,2021-02-19,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,3407.8603,172435.4392,19,261353.0770845133
2530,HUANCAYO.01.132063,2,2021-02-20,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,9160.4862,181595.9254,20,267959.58082162123
2531,HUANCAYO.01.132063,2,2021-02-22,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,3575.5625,185171.4879,22,271493.88872593036
2532,HUANCAYO.01.132063,2,2021-02-23,27253.536,303810.17300000007,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,10696.4775,195867.96540000002,23,289620.4024307317
2533,HUANCAYO.01.132063,2,2021-02-24,9444.632,313254.80500000005,27253.536,303810.17300000007,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,21741.9808,217609.9462,24,317799.712882701
2534,HUANCAYO.01.132063,2,2021-02-25,10948.1147,324202.9197,9444.632,313254.80500000005,27253.536,303810.17300000007,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,20648.366,238258.31220000001,25,325864.80293644505
2535,HUANCAYO.01.132063,2,2021-02-26,4882.5297,329085.44940000004,10948.1147,324202.9197,9444.632,313254.80500000005,27253.536,303810.17300000007,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,10557.7692,248816.08140000002,26,336982.3702670191
2536,HUANCAYO.01.132063,2,2021-02-27,10590.0276,339675.477,4882.5297,329085.44940000004,10948.1147,324202.9197,9444.632,313254.80500000005,27253.536,303810.17300000007,14147.3262,276556.63700000005,5460.4733,262409.31080000004,8132.7561,256948.83750000002,27,340427.87067325675
2537,HUANCAYO.01.132063,3,2021-03-01,3333.0782,3333.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11488.578163335485
2538,HUANCAYO.01.132063,3,2021-03-02,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16352.480021899411
2539,HUANCAYO.01.132063,3,2021-03-03,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26287.77925990775
2540,HUANCAYO.01.132063,3,2021-03-04,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40471.22450822806
2541,HUANCAYO.01.132063,3,2021-03-05,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,0.0,0.0,0.0,0.0,5,50086.784015935664
2542,HUANCAYO.01.132063,3,2021-03-06,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,0.0,0.0,6,58783.1908438492
2543,HUANCAYO.01.132063,3,2021-03-08,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,0.0,0.0,8,59898.2883955769
2544,HUANCAYO.01.132063,3,2021-03-09,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,3333.0782,3333.0782,9,75466.02461734129
2545,HUANCAYO.01.132063,3,2021-03-10,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,8535.0714,11868.1496,10,90548.22896353673
2546,HUANCAYO.01.132063,3,2021-03-11,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,13646.6899,25514.839500000002,11,103476.13159531952
2547,HUANCAYO.01.132063,3,2021-03-12,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,9396.1686,34911.00810000001,12,115101.70768748477
2548,HUANCAYO.01.132063,3,2021-03-13,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,7543.7107,42454.7188,13,136803.53279307557
2549,HUANCAYO.01.132063,3,2021-03-15,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,4321.4021,46776.1209,15,158078.33367903062
2550,HUANCAYO.01.132063,3,2021-03-16,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,13633.0326,60409.1535,16,178212.26665668978
2551,HUANCAYO.01.132063,3,2021-03-17,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,15247.4116,75656.5651,17,193602.15093584536
2552,HUANCAYO.01.132063,3,2021-03-18,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,12088.6526,87745.21770000001,18,203049.07271339485
2553,HUANCAYO.01.132063,3,2021-03-19,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,10354.9673,98100.18500000001,19,208380.7878007455
2554,HUANCAYO.01.132063,3,2021-03-20,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,20005.6567,118105.84170000002,20,220083.51378289703
2555,HUANCAYO.01.132063,3,2021-03-22,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,22318.3193,140424.16100000002,22,222801.87874224043
2556,HUANCAYO.01.132063,3,2021-03-23,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,18676.4919,159100.65290000002,23,238580.18650514135
2557,HUANCAYO.01.132063,3,2021-03-24,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,17193.3779,176294.0308,24,255721.6041444395
2558,HUANCAYO.01.132063,3,2021-03-25,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,10874.045,187168.07580000002,25,267459.7867905672
2559,HUANCAYO.01.132063,3,2021-03-26,11306.9055,275903.7021,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,7638.8584,194806.93420000002,26,279810.86872069206
2560,HUANCAYO.01.132063,3,2021-03-27,12542.9258,288446.6279,11306.9055,275903.7021,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,10796.025,205602.9592,27,290915.7515983013
2561,HUANCAYO.01.132063,3,2021-03-29,4980.6576,293427.2855,12542.9258,288446.6279,11306.9055,275903.7021,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,4388.8585,209991.8177,29,304311.0142804759
2562,HUANCAYO.01.132063,3,2021-03-30,14651.3343,308078.6198,4980.6576,293427.2855,12542.9258,288446.6279,11306.9055,275903.7021,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,12758.2405,222750.05820000003,30,314181.3903408384
2563,HUANCAYO.01.132063,3,2021-03-31,36226.4483,344305.0681,14651.3343,308078.6198,4980.6576,293427.2855,12542.9258,288446.6279,11306.9055,275903.7021,11401.2871,264596.7966,11790.0439,253195.50950000001,18655.4074,241405.46560000003,31,331203.204511157
2564,HUANCAYO.01.132063,4,2021-04-01,2219.3316,2219.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12071.800418591927
2565,HUANCAYO.01.132063,4,2021-04-03,9473.4687,11692.800299999999,2219.3316,2219.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16062.16174915097
2566,HUANCAYO.01.132063,4,2021-04-05,10873.5434,22566.343699999998,9473.4687,11692.800299999999,2219.3316,2219.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26585.359137082487
2567,HUANCAYO.01.132063,4,2021-04-06,5167.9161,27734.2598,10873.5434,22566.343699999998,9473.4687,11692.800299999999,2219.3316,2219.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,39836.352338207165
